family,date,contract,feature,side,pnl,cum_pnl
quarterly,2018-06-25,CLZ2018-CLH2019,rsi_div_14,-1.0,-0.26,14.929999999999962
quarterly,2018-08-21,CLZ2018-CLH2019,rsi_div_14,-1.0,0.1700000000000068,15.09999999999997
quarterly,2018-08-26,CLX2018-CLG2019,rsi_div_14,-1.0,0.4200000000000068,15.519999999999976
quarterly,2018-08-27,CLF2019-CLJ2019,rsi_div_14,-1.0,0.24,15.759999999999977
quarterly,2018-08-28,CLG2019-CLK2019,rsi_div_14,-1.0,-0.20000000000001195,15.559999999999965
quarterly,2018-09-13,CLJ2019-CLN2019,rsi_div_14,-1.0,0.3999999999999966,15.959999999999962
quarterly,2018-09-19,CLH2019-CLM2019,rsi_div_14,-1.0,0.529999999999992,16.489999999999952
quarterly,2018-09-23,CLZ2018-CLH2019,rsi_div_14,-1.0,1.1200000000000097,17.60999999999996
quarterly,2018-10-11,CLF2019-CLJ2019,rsi_div_14,-1.0,0.720000000000004,18.329999999999963
quarterly,2018-10-11,CLG2019-CLK2019,rsi_div_14,-1.0,0.8200000000000054,19.149999999999967
quarterly,2018-11-19,CLF2019-CLJ2019,rsi_div_14,-1.0,0.8300000000000034,19.97999999999997
quarterly,2019-05-17,CLZ2019-CLH2020,rsi_div_14,-1.0,-0.26,19.719999999999967
quarterly,2019-05-20,CLV2019-CLF2020,rsi_div_14,-1.0,0.3399999999999943,20.05999999999996
quarterly,2019-05-29,CLX2019-CLG2020,rsi_div_14,-1.0,0.20000000000000084,20.25999999999996
quarterly,2019-06-20,CLZ2019-CLH2020,rsi_div_14,-1.0,0.6500000000000037,20.90999999999996
quarterly,2019-06-23,CLV2019-CLF2020,rsi_div_14,-1.0,0.5599999999999932,21.469999999999953
quarterly,2019-10-18,CLK2020-CLQ2020,rsi_div_14,-1.0,1.2221126888256606e-14,21.469999999999963
quarterly,2019-10-21,CLJ2020-CLN2020,rsi_div_14,-1.0,-0.6800000000000088,20.789999999999953
quarterly,2019-10-24,CLH2020-CLM2020,rsi_div_14,-1.0,-0.07000000000000227,20.71999999999995
quarterly,2019-10-27,CLG2020-CLK2020,rsi_div_14,-1.0,-0.03999999999999403,20.679999999999954
quarterly,2019-11-04,CLF2020-CLJ2020,rsi_div_14,-1.0,0.13000000000000766,20.80999999999996
quarterly,2019-12-17,CLJ2020-CLN2020,rsi_div_14,-1.0,0.6099999999999974,21.419999999999956
quarterly,2020-01-24,CLU2020-CLZ2020,rsi_div_14,-1.0,0.46999999999999686,21.88999999999995
quarterly,2020-04-14,CLV2020-CLF2021,rsi_div_14,1.0,-0.5799999999999967,21.309999999999953
quarterly,2020-04-16,CLX2020-CLG2021,rsi_div_14,1.0,0.2400000000000071,21.549999999999958
quarterly,2020-04-16,CLZ2020-CLH2021,rsi_div_14,1.0,0.259999999999996,21.809999999999953
quarterly,2020-04-17,CLU2020-CLZ2020,rsi_div_14,1.0,0.5900000000000014,22.399999999999952
quarterly,2020-04-19,CLN2020-CLV2020,rsi_div_14,1.0,2.1900000000000066,24.58999999999996
quarterly,2020-04-19,CLQ2020-CLX2020,rsi_div_14,1.0,1.0499999999999987,25.639999999999958
quarterly,2020-06-09,CLF2021-CLJ2021,rsi_div_14,1.0,0.04000000000000426,25.67999999999996
quarterly,2020-06-11,CLV2020-CLF2021,rsi_div_14,1.0,-0.1699999999999966,25.509999999999962
