family,date,contract,feature,side,pnl,cum_pnl
semestral,2021-12-20,CLM2022-CLZ2022,rsi_div_14,-1.0,-2.754999999999995,-0.17000000000003102
semestral,2022-03-24,CLM2022-CLZ2022,rsi_div_14,-1.0,7.845,7.674999999999969
semestral,2022-04-04,CLU2022-CLH2023,rsi_div_14,-1.0,-3.965000000000003,3.7099999999999658
semestral,2022-04-04,CLZ2022-CLM2023,rsi_div_14,-1.0,-2.5649999999999973,1.1449999999999685
semestral,2022-04-12,CLQ2022-CLG2023,rsi_div_14,-1.0,-7.575000000000016,-6.430000000000048
semestral,2022-04-27,CLN2022-CLF2023,rsi_div_14,-1.0,-4.745000000000018,-11.175000000000065
semestral,2022-06-21,CLF2023-CLN2023,rsi_div_14,-1.0,3.8750000000000147,-7.3000000000000504
semestral,2022-06-24,CLU2022-CLH2023,rsi_div_14,-1.0,3.0550000000000073,-4.245000000000044
semestral,2022-06-26,CLV2022-CLJ2023,rsi_div_14,-1.0,3.75500000000001,-0.4900000000000335
semestral,2022-07-04,CLX2022-CLK2023,rsi_div_14,-1.0,6.174999999999984,5.684999999999951
semestral,2022-07-11,CLZ2022-CLM2023,rsi_div_14,-1.0,2.9350000000000027,8.619999999999953
semestral,2022-08-23,CLF2023-CLN2023,rsi_div_14,-1.0,0.3949999999999966,9.014999999999949
semestral,2022-08-26,CLX2022-CLK2023,rsi_div_14,-1.0,-0.765,8.249999999999948
semestral,2022-12-21,CLJ2023-CLV2023,rsi_div_14,-1.0,0.6450000000000108,8.894999999999959
semestral,2022-12-22,CLM2023-CLZ2023,rsi_div_14,-1.0,-0.015,8.879999999999958
semestral,2022-12-26,CLH2023-CLU2023,rsi_div_14,-1.0,1.3450000000000137,10.224999999999971
semestral,2023-01-29,CLN2023-CLF2024,rsi_div_14,-1.0,0.504999999999996,10.729999999999967
semestral,2023-08-31,CLH2024-CLU2024,rsi_div_14,-1.0,-0.7149999999999886,10.014999999999977
semestral,2023-09-04,CLM2024-CLZ2024,rsi_div_14,-1.0,-0.3150000000000114,9.699999999999966
semestral,2023-10-13,CLZ2023-CLM2024,rsi_div_14,-1.0,4.314999999999999,14.014999999999965
semestral,2023-10-17,CLF2024-CLN2024,rsi_div_14,-1.0,4.014999999999987,18.02999999999995
